age,age_group,gender,occupation,current_balance,balance_diff,customer_tenure_years,is_active,churn,churn_label,activity_status,risk_segment
38,36-45,Male,salaried,46700.22,10976.130000000005,5.09,1,0,Retained,Active,Low Risk
57,56-65,Male,self_employed,631.12,-3422.35,5.98,1,1,Churned,Active,Medium Risk
49,46-55,Male,salaried,14183.31,1148.4300000000003,5.86,1,0,Retained,Active,Low Risk
31,26-35,Female,self_employed,4191.7,-142.85000000000036,5.34,0,0,Retained,Inactive,High Risk
73,65+,Female,self_employed,730.59,-8066.35,6.09,1,1,Churned,Active,Medium Risk
66,65+,Male,salaried,3202.12,0.0,5.33,1,0,Retained,Active,Low Risk
63,56-65,Female,self_employed,6051.81,0.0,5.08,0,0,Retained,Inactive,Medium Risk
52,46-55,Male,salaried,5627.35,-723.8399999999992,5.96,1,0,Retained,Active,Medium Risk
34,26-35,Male,salaried,13012.18,-332.64999999999964,3.83,1,0,Retained,Active,Medium Risk
26,26-35,Male,salaried,1611.48,-912.21,5.36,1,1,Churned,Active,Medium Risk
56,56-65,Male,salaried,4691.71,12.590000000000146,6.1,1,0,Retained,Active,Low Risk
48,46-55,Male,self_employed,446.75,-2240.07,4.61,1,1,Churned,Active,Medium Risk
43,36-45,Male,self_employed,11391.39,0.0,4.51,1,0,Retained,Active,Low Risk
69,65+,Male,retired,9653.14,1023.9599999999992,6.57,1,0,Retained,Active,Low Risk
5,<=25,Female,student,1930.19,0.0,5.83,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,18171.53,17630.69,6.59,1,1,Churned,Active,Low Risk
44,36-45,Male,self_employed,17356.92,-714.2900000000009,6.08,1,0,Retained,Active,Medium Risk
44,36-45,Male,self_employed,321.54,-2092.01,3.74,1,0,Retained,Active,Medium Risk
45,36-45,Male,salaried,98876.13,0.0,5.3,0,0,Retained,Inactive,Medium Risk
40,36-45,Female,self_employed,3579.03,549.2900000000004,6.43,1,0,Retained,Active,Low Risk
58,56-65,Female,self_employed,370.62,-5341.42,6.5,1,1,Churned,Active,Medium Risk
57,56-65,Male,salaried,4272.03,-1.430000000000291,6.1,0,0,Retained,Inactive,High Risk
31,26-35,Male,self_employed,4644.62,3128.31,5.16,1,1,Churned,Active,Low Risk
41,36-45,Female,self_employed,10450.3,5570.419999999999,6.2,1,0,Retained,Active,Low Risk
69,65+,Male,retired,1209.36,-377.5600000000002,6.52,1,1,Churned,Active,Medium Risk
29,26-35,Male,salaried,541.42,-1499.9900000000002,5.73,1,1,Churned,Active,Medium Risk
54,46-55,Male,salaried,2756.48,-77.73000000000002,6.25,1,0,Retained,Active,Medium Risk
44,36-45,Male,self_employed,2204.16,-805.0300000000002,5.65,1,0,Retained,Active,Medium Risk
48,46-55,Male,self_employed,5397.27,-6632.959999999999,4.9,1,1,Churned,Active,Medium Risk
85,65+,Female,retired,2075.09,-672.5499999999997,5.77,1,0,Retained,Active,Medium Risk
48,46-55,Female,self_employed,2280.63,-209.67999999999984,6.44,1,0,Retained,Active,Medium Risk
48,46-55,Male,self_employed,5752.01,-942.3899999999994,4.5,1,0,Retained,Active,Medium Risk
31,26-35,Male,self_employed,4659.56,0.0,6.32,0,0,Retained,Inactive,Medium Risk
41,36-45,Male,salaried,1274.84,-229.41000000000008,5.3,1,0,Retained,Active,Medium Risk
36,36-45,Male,salaried,1681.33,-138.93000000000006,5.44,1,1,Churned,Active,Medium Risk
29,26-35,Female,student,501.79,-6013.32,6.32,1,1,Churned,Active,Medium Risk
69,65+,Male,self_employed,2293.22,845.0299999999997,5.53,1,0,Retained,Active,Low Risk
38,36-45,Female,self_employed,2156.74,22.84999999999991,6.33,1,0,Retained,Active,Low Risk
51,46-55,Female,self_employed,2306.41,-1556.9500000000005,5.02,1,0,Retained,Active,Medium Risk
58,56-65,Male,self_employed,1619.71,-140.17000000000007,6.35,1,0,Retained,Active,Medium Risk
51,46-55,Female,self_employed,2528.65,-182.0999999999999,5.05,1,0,Retained,Active,Medium Risk
32,26-35,Female,self_employed,904.61,-4154.2300000000005,4.36,1,0,Retained,Active,Medium Risk
41,36-45,Male,self_employed,6819.94,0.0,6.09,1,0,Retained,Active,Low Risk
38,36-45,Male,salaried,1606.64,-13.639999999999873,5.76,1,0,Retained,Active,Medium Risk
69,65+,Female,self_employed,12685.39,1184.5999999999983,6.42,1,0,Retained,Active,Low Risk
43,36-45,Male,self_employed,53504.33,53213.03,6.43,1,0,Retained,Active,Low Risk
72,65+,Female,self_employed,1551.13,0.0,5.27,0,0,Retained,Inactive,Medium Risk
51,46-55,Male,salaried,3860.21,-176.75999999999976,5.15,1,0,Retained,Active,Medium Risk
30,26-35,Male,self_employed,3525.08,-453.5100000000002,6.62,1,0,Retained,Active,Medium Risk
70,65+,Male,retired,910.79,-1258.6799999999998,5.94,1,1,Churned,Active,Medium Risk
51,46-55,Male,salaried,5983.2,61.14999999999963,6.21,1,0,Retained,Active,Low Risk
9,<=25,Female,student,133.6,-1126.15,5.84,1,1,Churned,Active,Medium Risk
51,46-55,Female,salaried,4894.71,2036.52,6.55,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,2919.09,1037.5200000000002,5.94,1,0,Retained,Active,Low Risk
35,26-35,Male,salaried,4249.1,-528.8699999999999,6.47,1,0,Retained,Active,Medium Risk
47,46-55,Female,self_employed,282.23,-1015.1,6.35,1,0,Retained,Active,Medium Risk
82,65+,Male,retired,1697.77,0.0,4.46,0,0,Retained,Inactive,Medium Risk
85,65+,Male,retired,13859.32,-0.8299999999999272,6.05,1,0,Retained,Active,Medium Risk
57,56-65,Female,self_employed,9798.24,2666.08,6.48,1,0,Retained,Active,Low Risk
30,26-35,Male,self_employed,2657.54,92.84000000000016,5.85,1,0,Retained,Active,Low Risk
60,56-65,Male,salaried,1416.7,-1469.78,5.08,1,1,Churned,Active,Medium Risk
62,56-65,Male,self_employed,3220.38,-24.949999999999815,6.2,1,0,Retained,Active,Medium Risk
57,56-65,Male,salaried,9811.97,3102.909999999999,5.99,1,1,Churned,Active,Low Risk
71,65+,Male,salaried,4150.51,238.98,5.97,1,0,Retained,Active,Low Risk
22,<=25,Male,salaried,8727.47,0.0,6.31,1,0,Retained,Active,Low Risk
51,46-55,Male,self_employed,5589.6,-56.67999999999938,6.64,0,1,Churned,Inactive,High Risk
90,65+,Male,self_employed,4596.36,-874.0300000000007,6.39,1,0,Retained,Active,Medium Risk
62,56-65,Male,salaried,750.78,-742.6400000000001,5.7,1,0,Retained,Active,Medium Risk
52,46-55,Male,salaried,4677.37,467.8199999999997,5.88,1,0,Retained,Active,Low Risk
37,36-45,Female,self_employed,1956.6,-86.50999999999999,6.08,1,0,Retained,Active,Medium Risk
34,26-35,Male,self_employed,8813.19,0.0,6.76,1,0,Retained,Active,Low Risk
61,56-65,Male,self_employed,4359.32,-14448.080000000002,5.78,1,1,Churned,Active,Medium Risk
40,36-45,Female,salaried,1944.43,6.039999999999964,4.04,1,0,Retained,Active,Low Risk
38,36-45,Female,self_employed,1910.55,224.8199999999999,6.01,0,0,Retained,Inactive,Medium Risk
42,36-45,Female,self_employed,131.52,-2074.05,6.54,1,1,Churned,Active,Medium Risk
74,65+,Male,retired,8678.38,1757.1399999999994,6.25,1,0,Retained,Active,Low Risk
46,46-55,Male,self_employed,5036.57,617.8999999999996,5.51,1,1,Churned,Active,Low Risk
36,36-45,Female,self_employed,2894.96,210.7800000000002,5.82,1,0,Retained,Active,Low Risk
33,26-35,Male,salaried,7955.7,-225.9400000000005,5.68,1,0,Retained,Active,Medium Risk
55,46-55,Male,self_employed,1537.03,-2.4500000000000455,6.64,1,0,Retained,Active,Medium Risk
41,36-45,Male,salaried,217.8,-5357.34,4.47,1,1,Churned,Active,Medium Risk
31,26-35,Male,self_employed,8825.07,-140.78000000000063,5.74,1,0,Retained,Active,Medium Risk
38,36-45,Female,self_employed,8110.16,4129.5,6.5,1,0,Retained,Active,Low Risk
34,26-35,Male,self_employed,6710.95,365.54,6.29,1,0,Retained,Active,Low Risk
90,65+,Female,self_employed,2192.87,0.0,6.01,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,20115.63,0.0,6.14,1,0,Retained,Active,Low Risk
74,65+,Female,self_employed,80515.98,39643.05,6.39,1,0,Retained,Active,Low Risk
33,26-35,Female,self_employed,1981.19,-197.63999999999987,5.94,0,0,Retained,Inactive,High Risk
3,<=25,Female,student,1741.25,0.0,5.87,1,0,Retained,Active,Low Risk
38,36-45,Male,salaried,1660.54,-11.700000000000044,5.85,1,0,Retained,Active,Medium Risk
75,65+,Male,self_employed,1024.38,-967.7399999999998,6.57,0,1,Churned,Inactive,High Risk
30,26-35,Female,salaried,5757.93,-85.0,5.61,1,0,Retained,Active,Medium Risk
38,36-45,Female,self_employed,4007.95,-3.7600000000002183,4.54,1,0,Retained,Active,Medium Risk
71,65+,Male,self_employed,165.8,-3928.57,5.53,1,0,Retained,Active,Medium Risk
56,56-65,Female,self_employed,4800.3,344.53999999999996,5.7,1,0,Retained,Active,Low Risk
67,65+,Male,self_employed,4147.74,0.0,5.84,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,2229.17,-40.7199999999998,5.69,1,0,Retained,Active,Medium Risk
41,36-45,Female,self_employed,1334.1,-529.0,4.73,1,0,Retained,Active,Medium Risk
41,36-45,Male,salaried,688.66,19.449999999999932,4.79,1,0,Retained,Active,Low Risk
58,56-65,Male,salaried,5162.0,971.8100000000004,5.28,1,0,Retained,Active,Low Risk
35,26-35,Female,self_employed,2070.48,252.07999999999993,5.59,1,0,Retained,Active,Low Risk
32,26-35,Male,salaried,3977.91,-1866.3600000000008,6.19,1,0,Retained,Active,Medium Risk
41,36-45,Male,self_employed,7791.84,-712.9699999999993,6.36,1,0,Retained,Active,Medium Risk
42,36-45,Male,self_employed,4800.64,326.3200000000006,4.01,1,0,Retained,Active,Low Risk
78,65+,Male,self_employed,20057.33,4907.830000000002,6.59,1,0,Retained,Active,Low Risk
35,26-35,Female,self_employed,3425.5,4.389999999999873,6.22,1,0,Retained,Active,Low Risk
36,36-45,Female,self_employed,2053.46,24.430000000000064,4.73,1,0,Retained,Active,Low Risk
25,<=25,Male,student,6425.47,0.0,6.41,1,0,Retained,Active,Low Risk
44,36-45,Female,salaried,2812.24,0.0,4.69,0,0,Retained,Inactive,Medium Risk
41,36-45,Female,self_employed,8632.22,-418.0500000000011,6.08,1,0,Retained,Active,Medium Risk
53,46-55,Male,salaried,15.94,-6138.860000000001,6.22,1,1,Churned,Active,Medium Risk
28,26-35,Male,self_employed,195.16,55.099999999999994,6.57,1,1,Churned,Active,Low Risk
39,36-45,Male,self_employed,3074.53,10.290000000000418,6.65,1,1,Churned,Active,Low Risk
31,26-35,Female,self_employed,2782.64,-131.59000000000017,4.39,1,0,Retained,Active,Medium Risk
24,<=25,Male,student,4707.93,0.0,5.41,1,0,Retained,Active,Low Risk
17,<=25,Female,student,2312.34,0.0,4.71,0,0,Retained,Inactive,Medium Risk
48,46-55,Female,self_employed,2727.43,-3631.3400000000006,5.82,1,1,Churned,Active,Medium Risk
59,56-65,Male,salaried,4251.57,2300.71,6.36,1,0,Retained,Active,Low Risk
31,26-35,Female,salaried,1892.51,-2157.1400000000003,6.03,1,1,Churned,Active,Medium Risk
51,46-55,Male,self_employed,42310.7,-4527.010000000002,5.23,1,0,Retained,Active,Medium Risk
47,46-55,Female,self_employed,3788.23,628.5900000000001,6.12,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,3988.82,-1443.2000000000005,5.87,1,0,Retained,Active,Medium Risk
45,36-45,Male,salaried,707.53,-7347.77,6.02,0,1,Churned,Inactive,High Risk
32,26-35,Male,salaried,11766.21,0.0,5.22,1,0,Retained,Active,Low Risk
53,46-55,Male,salaried,6773.65,-5521.4400000000005,6.05,1,1,Churned,Active,Medium Risk
48,46-55,Female,self_employed,2096.52,975.06,5.92,1,0,Retained,Active,Low Risk
41,36-45,Male,salaried,5439.84,0.0,4.48,1,0,Retained,Active,Low Risk
49,46-55,Male,self_employed,1170.25,-857.1400000000001,5.7,1,0,Retained,Active,Medium Risk
28,26-35,Male,salaried,3601.52,-115.21000000000004,5.96,0,0,Retained,Inactive,High Risk
73,65+,Female,self_employed,2430.87,728.6399999999999,6.39,1,0,Retained,Active,Low Risk
55,46-55,Male,salaried,9483.43,7578.570000000001,6.21,1,0,Retained,Active,Low Risk
40,36-45,Female,salaried,1742.81,362.27,6.49,1,1,Churned,Active,Low Risk
70,65+,Female,self_employed,1452.29,0.0,5.62,1,0,Retained,Active,Low Risk
66,65+,Male,salaried,10050.12,-5721.609999999999,4.5,1,0,Retained,Active,Medium Risk
34,26-35,Female,self_employed,1998.43,214.28999999999996,6.25,1,0,Retained,Active,Low Risk
40,36-45,Male,salaried,3700.1,-943.9200000000004,5.1,1,1,Churned,Active,Medium Risk
65,56-65,Male,salaried,2695.54,-374.5100000000002,6.17,1,0,Retained,Active,Medium Risk
61,56-65,Female,self_employed,3557.07,276.69000000000005,5.76,1,0,Retained,Active,Low Risk
55,46-55,Male,salaried,4493.94,-36.86000000000058,5.74,1,0,Retained,Active,Medium Risk
53,46-55,Male,self_employed,3237.04,-9704.27,5.64,1,1,Churned,Active,Medium Risk
72,65+,Male,self_employed,427.7,-3.75,6.4,1,1,Churned,Active,Medium Risk
59,56-65,Female,self_employed,5985.69,2230.2799999999997,5.92,1,0,Retained,Active,Low Risk
45,36-45,Female,salaried,3223.44,0.0,5.39,0,0,Retained,Inactive,Medium Risk
36,36-45,Female,self_employed,3228.44,1628.16,5.87,1,0,Retained,Active,Low Risk
48,46-55,Female,self_employed,17961.34,-3560.7299999999996,4.89,1,0,Retained,Active,Medium Risk
56,56-65,Female,self_employed,528.71,-1112.77,6.3,0,1,Churned,Inactive,High Risk
37,36-45,Female,self_employed,3023.66,2481.14,6.3,1,1,Churned,Active,Low Risk
60,56-65,Male,salaried,1360.89,-8607.57,6.19,1,1,Churned,Active,Medium Risk
46,46-55,Male,salaried,12248.76,3356.4400000000005,5.92,1,0,Retained,Active,Low Risk
48,46-55,Male,self_employed,5618.09,1207.96,6.11,1,0,Retained,Active,Low Risk
29,26-35,Male,salaried,5014.61,-267.28999999999996,4.9,0,0,Retained,Inactive,High Risk
30,26-35,Female,self_employed,2190.44,-91.94000000000004,4.77,1,0,Retained,Active,Medium Risk
23,<=25,Male,student,659.45,-1614.11,6.03,1,0,Retained,Active,Medium Risk
37,36-45,Male,self_employed,6980.39,5877.63,6.32,1,1,Churned,Active,Low Risk
40,36-45,Male,self_employed,9276.47,0.0,6.21,1,0,Retained,Active,Low Risk
19,<=25,Female,student,912.84,-1058.5700000000002,5.55,1,0,Retained,Active,Medium Risk
60,56-65,Female,self_employed,298.85,2.2200000000000273,6.23,1,1,Churned,Active,Low Risk
40,36-45,Male,self_employed,3903.69,-142.48999999999978,6.0,1,0,Retained,Active,Medium Risk
54,46-55,Female,self_employed,12940.68,1697.960000000001,5.52,1,0,Retained,Active,Low Risk
42,36-45,Female,self_employed,15877.92,704.3299999999999,5.99,1,0,Retained,Active,Low Risk
24,<=25,Male,self_employed,3697.3,0.0,4.38,1,1,Churned,Active,Low Risk
54,46-55,Female,self_employed,10367.2,-3947.66,5.69,1,1,Churned,Active,Medium Risk
56,56-65,Male,self_employed,4146.49,-64.11000000000058,5.85,1,0,Retained,Active,Medium Risk
38,36-45,Female,salaried,3268.21,1307.55,4.34,1,0,Retained,Active,Low Risk
36,36-45,Male,self_employed,3270.56,-235.27,6.41,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,1559.9,340.57000000000016,5.52,1,0,Retained,Active,Low Risk
45,36-45,Female,self_employed,144100.01,42979.91,5.74,1,0,Retained,Active,Low Risk
62,56-65,Male,self_employed,1787.87,-860.3699999999999,6.13,1,0,Retained,Active,Medium Risk
58,56-65,Female,self_employed,4001.74,0.0,6.41,1,0,Retained,Active,Low Risk
48,46-55,Female,self_employed,9972.41,-814.1200000000008,6.77,0,0,Retained,Inactive,High Risk
41,36-45,Male,self_employed,4458.87,-14.279999999999744,6.32,1,0,Retained,Active,Medium Risk
49,46-55,Male,salaried,5250.7,730.6599999999999,6.59,1,0,Retained,Active,Low Risk
44,36-45,Male,self_employed,5035.12,645.4300000000003,5.53,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,1373.64,-678.6099999999999,5.93,1,0,Retained,Active,Medium Risk
30,26-35,Male,salaried,8382.71,239.17999999999935,4.8,1,0,Retained,Active,Low Risk
45,36-45,Male,salaried,65701.64,-1117.1100000000006,3.64,1,0,Retained,Active,Medium Risk
29,26-35,Female,salaried,31842.99,115.63000000000102,5.85,1,0,Retained,Active,Low Risk
12,<=25,Female,student,9450.28,0.0,6.59,1,0,Retained,Active,Low Risk
62,56-65,Female,self_employed,18161.94,-11359.510000000002,6.1,1,0,Retained,Active,Medium Risk
31,26-35,Male,salaried,1372.66,-373.75,6.66,1,0,Retained,Active,Medium Risk
44,36-45,Male,salaried,7934.3,-1036.87,5.7,1,0,Retained,Active,Medium Risk
34,26-35,Female,self_employed,4541.37,81.52999999999975,5.35,1,0,Retained,Active,Low Risk
33,26-35,Female,salaried,2703.44,467.42999999999984,5.98,1,0,Retained,Active,Low Risk
32,26-35,Male,self_employed,8272.92,-265.25,6.65,1,0,Retained,Active,Medium Risk
32,26-35,Male,self_employed,3165.37,0.0,5.3,1,0,Retained,Active,Low Risk
16,<=25,Female,student,1805.22,142.86000000000013,5.34,1,0,Retained,Active,Low Risk
35,26-35,Female,salaried,1915.07,0.0,5.29,1,0,Retained,Active,Low Risk
47,46-55,Male,salaried,5126.37,1830.0499999999995,6.54,1,0,Retained,Active,Low Risk
48,46-55,Male,salaried,22723.18,5011.5999999999985,5.18,1,0,Retained,Active,Low Risk
38,36-45,Male,self_employed,1931.23,0.0,5.56,1,0,Retained,Active,Low Risk
30,26-35,Male,self_employed,2474.05,-617.1799999999998,5.36,1,0,Retained,Active,Medium Risk
35,26-35,Male,self_employed,4110.54,752.8000000000002,6.22,1,0,Retained,Active,Low Risk
20,<=25,Male,student,8611.88,0.0,6.54,1,1,Churned,Active,Low Risk
64,56-65,Female,self_employed,2794.2,694.1699999999996,5.24,1,0,Retained,Active,Low Risk
20,<=25,Female,student,5403.81,0.0,6.29,1,0,Retained,Active,Low Risk
61,56-65,Male,self_employed,6657.62,3607.54,6.1,1,0,Retained,Active,Low Risk
33,26-35,Male,self_employed,3664.11,-77.59999999999991,5.99,1,0,Retained,Active,Medium Risk
44,36-45,Male,self_employed,3123.08,-155.24000000000024,6.15,1,0,Retained,Active,Medium Risk
24,<=25,Male,student,3844.72,382.1899999999996,6.2,1,0,Retained,Active,Low Risk
34,26-35,Female,self_employed,3824.69,0.0,6.23,1,0,Retained,Active,Low Risk
39,36-45,Male,self_employed,5442.14,3044.9000000000005,6.65,1,0,Retained,Active,Low Risk
45,36-45,Female,self_employed,566.83,-2351.9300000000003,5.82,1,0,Retained,Active,Medium Risk
53,46-55,Female,self_employed,17038.07,-23150.410000000003,6.19,1,0,Retained,Active,Medium Risk
52,46-55,Female,self_employed,2735.09,-694.5099999999998,4.5,1,0,Retained,Active,Medium Risk
52,46-55,Male,salaried,671.85,-1636.4700000000005,5.88,1,0,Retained,Active,Medium Risk
81,65+,Male,retired,6575.55,130.17000000000007,4.65,1,0,Retained,Active,Low Risk
13,<=25,Female,self_employed,5662.76,0.0,5.44,0,0,Retained,Inactive,Medium Risk
44,36-45,Male,self_employed,2192.56,1260.38,5.26,1,0,Retained,Active,Low Risk
79,65+,Female,self_employed,5503.08,0.0,6.12,0,0,Retained,Inactive,Medium Risk
26,26-35,Male,self_employed,7712.84,786.9899999999998,5.67,1,1,Churned,Active,Low Risk
30,26-35,Male,salaried,8689.28,803.9300000000003,5.92,1,0,Retained,Active,Low Risk
69,65+,Female,self_employed,1407.89,-12575.62,5.41,1,1,Churned,Active,Medium Risk
35,26-35,Male,salaried,1234.62,0.0,6.7,1,1,Churned,Active,Low Risk
43,36-45,Male,self_employed,822.08,-1287.04,5.19,1,1,Churned,Active,Medium Risk
48,46-55,Male,salaried,5300.42,-1231.08,5.2,1,0,Retained,Active,Medium Risk
58,56-65,Female,self_employed,6427.93,400.0,4.56,1,0,Retained,Active,Low Risk
46,46-55,Male,salaried,3691.85,-480.5300000000002,3.21,1,0,Retained,Active,Medium Risk
49,46-55,Male,self_employed,5442.36,1261.9699999999991,5.13,1,0,Retained,Active,Low Risk
78,65+,Female,self_employed,35513.25,1051.510000000002,5.98,1,0,Retained,Active,Low Risk
54,46-55,Female,salaried,2796.3,1196.0600000000002,5.43,1,0,Retained,Active,Low Risk
69,65+,Female,self_employed,11421.31,62.79999999999927,6.2,1,0,Retained,Active,Low Risk
49,46-55,Male,self_employed,5965.28,0.0,4.0,1,0,Retained,Active,Low Risk
32,26-35,Female,self_employed,2395.76,-926.7399999999998,6.4,1,0,Retained,Active,Medium Risk
72,65+,Male,retired,2299.99,0.0,6.59,1,0,Retained,Active,Low Risk
70,65+,Female,self_employed,24123.13,-12683.179999999997,5.84,1,0,Retained,Active,Medium Risk
57,56-65,Male,self_employed,3456.3,1352.59,4.38,1,0,Retained,Active,Low Risk
30,26-35,Female,self_employed,4400.68,1428.5700000000002,6.62,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,1647.75,0.0,6.13,1,0,Retained,Active,Low Risk
28,26-35,Male,salaried,2799.32,0.0,6.31,0,0,Retained,Inactive,Medium Risk
36,36-45,Male,self_employed,14054.34,-13269.39,6.22,1,0,Retained,Active,Medium Risk
38,36-45,Male,salaried,10009.16,157.17000000000007,5.57,1,0,Retained,Active,Low Risk
73,65+,Male,retired,9431.71,0.0,6.05,0,0,Retained,Inactive,Medium Risk
30,26-35,Male,self_employed,1698.71,0.0,6.39,1,0,Retained,Active,Low Risk
30,26-35,Male,self_employed,44350.37,12152.680000000004,4.32,1,0,Retained,Active,Low Risk
42,36-45,Female,self_employed,7230.41,4421.86,6.14,1,0,Retained,Active,Low Risk
62,56-65,Male,retired,3893.17,1631.52,4.3,1,0,Retained,Active,Low Risk
56,56-65,Female,self_employed,309.88,-6820.2699999999995,5.75,1,1,Churned,Active,Medium Risk
25,<=25,Male,self_employed,6947.93,6156.01,5.73,1,0,Retained,Active,Low Risk
26,26-35,Male,self_employed,17202.83,0.0,5.88,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,4763.68,3046.3200000000006,6.42,1,0,Retained,Active,Low Risk
42,36-45,Female,self_employed,4308.22,323.4000000000001,6.23,1,0,Retained,Active,Low Risk
52,46-55,Male,self_employed,3160.83,477.52,6.64,1,0,Retained,Active,Low Risk
81,65+,Male,self_employed,784.61,-3111.75,5.2,1,1,Churned,Active,Medium Risk
